N,P,Avg_Return,X_1_1,Y_1_1,X_1_2,Y_1_2,X_1_3,Y_1_3,X_1_4,Y_1_4,X_1_5,Y_1_5,X_1_6,Y_1_6,X_1_7,Y_1_7,X_1_8,Y_1_8,X_1_9,Y_1_9,X_1_10,Y_1_10,X_1_11,Y_1_11,X_1_12,Y_1_12,X_1_13,Y_1_13,X_1_14,Y_1_14,X_1_15,Y_1_15,X_1_16,Y_1_16,X_1_17,Y_1_17,X_1_18,Y_1_18,X_1_19,Y_1_19,X_1_20,Y_1_20,X_1_21,Y_1_21,X_1_22,Y_1_22,X_1_23,Y_1_23,X_1_24,Y_1_24,X_1_25,Y_1_25,X_1_26,Y_1_26,X_1_27,Y_1_27,X_1_28,Y_1_28,X_1_29,Y_1_29,X_1_30,Y_1_30,X_1_31,Y_1_31,X_1_32,Y_1_32,X_1_33,Y_1_33,X_1_34,Y_1_34,X_1_35,Y_1_35,X_1_36,Y_1_36,X_1_37,Y_1_37,X_1_38,Y_1_38,X_1_39,Y_1_39,X_1_40,Y_1_40,X_1_41,Y_1_41,X_1_42,Y_1_42,X_1_43,Y_1_43,X_1_44,Y_1_44,X_1_45,Y_1_45,X_1_46,Y_1_46,X_1_47,Y_1_47,X_1_48,Y_1_48,X_1_49,Y_1_49,X_1_50,Y_1_50,X_1_51,Y_1_51,X_1_52,Y_1_52,X_1_53,Y_1_53,X_1_54,Y_1_54,X_1_55,Y_1_55,X_1_56,Y_1_56,X_1_57,Y_1_57,X_1_58,Y_1_58,X_1_59,Y_1_59,X_1_60,Y_1_60,X_1_51,Y_1_51,X_1_14,Y_1_14,X_1_29,Y_1_29,X_1_46,Y_1_46,X_1_11,Y_1_11,X_1_50,Y_1_50,X_1_8,Y_1_8,X_1_52,Y_1_52,X_1_26,Y_1_26,X_1_30,Y_1_30,X_1_60,Y_1_60,X_1_22,Y_1_22,X_1_14,Y_1_14,X_1_53,Y_1_53,X_1_24,Y_1_24,X_1_42,Y_1_42,X_1_4,Y_1_4,X_1_11,Y_1_11,X_1_26,Y_1_26,X_1_45,Y_1_45,X_1_11,Y_1_11,X_1_29,Y_1_29,X_1_45,Y_1_45,X_1_15,Y_1_15,X_1_41,Y_1_41,X_1_38,Y_1_38,X_1_57,Y_1_57,X_1_4,Y_1_4,X_1_2,Y_1_2,X_1_12,Y_1_12,X_1_38,Y_1_38,X_1_3,Y_1_3,X_1_30,Y_1_30,X_1_39,Y_1_39,X_1_16,Y_1_16,X_1_61,Y_1_61,X_1_32,Y_1_32,X_1_36,Y_1_36,X_1_9,Y_1_9,X_1_35,Y_1_35
56,92.61555546,-0.006524105037,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.91614429,0.02484019894,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.3683797,-0.01630665253,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.57794997,0.002244552916,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,91.6932584,-0.02014033835,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,92.32737967,0.006915680478,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.5523575,0.01326776332,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.65647398,0.001112922112,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.11128838,0.00485619815,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.1232368,0.0001269605396,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.61393897,-0.005410968092,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,92.57911331,-0.0110541835,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,92.04331083,-0.005787509294,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,92.42647316,0.004162848175,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.85744903,0.01548231607,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,93.30526407,-0.005883230025,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.49048915,0.01270266046,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.44987896,-0.0004297807501,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,NA,NA,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
56,94.29428212,-0.001647401195,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,0,0,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,95.84583873,0.01645440821,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,96.48724366,0.006692047768,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,98.01684595,0.01585289657,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,97.33485859,-0.006957858649,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,97.11537681,-0.002254914439,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
57,97.1431537,0.0002860194502,0,0,2,0,6,0,0,1,1,1,3,1,4,1,1,2,3,2,6,2,7,2,1,3,2,3,3,3,0,4,1,4,3,4,5,4,6,4,7,4,0,5,2,5,3,5,4,5,5,5,6,5,0,6,4,6,6,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,5,1,5,3,7,5,2,1,7,6,7,0,NA,NA,4,3,2,4,NA,NA,0,3,0,2,NA,NA,6,3,5,6,3,0,6,1,4,4,NA,NA,7,1,1,5,NA,NA,5,2,NA,NA,1,7,NA,NA,4,0,1,0,4,2,NA,NA,5,0,1,6,NA,NA,7,3,NA,NA,NA,NA,NA,NA,2,2,NA,NA
